-7.30486 , 8.51814 , 0.788092 , -0.194845 , -0.0821294 , 0.540623 , 0.910278 , 0.0258561 , -1.35835 , -0.442272 , 0.351509 , -0.339337 , 0.74355 , 0.863132 , 0.279363 , 0.994098 , 0.227432 , -0.197176 , -0.205744 , 0.0853623 , 
-8.84336 , 9.13147 , 1.50157 , 1.07803 , 0.707148 , 0.201385 , 0.35454 , 0.550998 , -0.108891 , -0.0606927 , 0.0128029 , -0.0613671 , 0.319461 , 0.21774 , 0.723587 , 0.779435 , 0.108719 , -0.394076 , -0.366007 , 0.111503 , 
-8.21795 , 8.56953 , 0.837149 , 1.19326 , 0.568799 , -1.34172 , -0.139365 , 1.23462 , 0.885404 , -0.93883 , -1.35196 , 0.0310898 , 0.000516487 , 0.264324 , 0.0551887 , 0.20977 , 0.834071 , -0.129945 , 0.231023 , -0.268394 , 
-9.02752 , 6.72037 , 0.5535 , 0.613436 , -0.10008 , 0.00698082 , 0.316022 , 0.850631 , 0.413887 , 0.47302 , 0.721159 , -0.482463 , 0.161446 , -0.299919 , 0.214039 , 0.171037 , -0.121379 , -0.0128885 , 0.260016 , 0.019278 , 
-8.05003 , 6.97845 , -0.0394033 , 0.147189 , -0.295295 , 0.454305 , 0.642045 , 0.536376 , -1.42611 , -0.879715 , -0.0739813 , -0.0735623 , -0.788111 , -0.365479 , 0.0984457 , 0.332995 , 0.49511 , -0.0322973 , 0.147695 , -0.364439 , 
-9.00266 , 8.5299 , 0.474288 , -0.0221079 , -1.63081 , -0.730628 , 0.0937033 , -0.504103 , -0.646252 , -0.4699 , 0.0290686 , 0.107732 , -0.26115 , 0.181776 , 0.218666 , -0.113828 , -0.389854 , -0.450687 , -0.0149488 , -0.360029 , 
-8.18432 , 8.17692 , 0.760658 , 0.859188 , 0.158344 , -0.485266 , -0.442163 , 0.433191 , -0.754572 , 0.126425 , 0.338121 , 0.409622 , 0.785368 , -0.324993 , 0.357616 , -0.358944 , 0.131178 , 0.127108 , -0.175517 , 0.606652 , 
-8.02534 , 8.57008 , 1.07148 , 1.19778 , -0.0143598 , 0.0240909 , 0.202436 , -0.651243 , -1.04396 , -0.103767 , -0.0337122 , 0.277206 , 0.60101 , -0.582927 , -0.752102 , -0.304928 , 0.234474 , 0.284577 , 0.0352939 , 0.323746 , 
-9.94899 , 6.95228 , 0.382122 , -0.64705 , -0.392752 , -0.976533 , -0.399259 , -0.7244 , -0.711891 , 0.233082 , 0.263645 , 0.0333446 , -0.0787927 , -0.533149 , -0.167077 , -0.127238 , -0.259264 , -0.653938 , -0.139688 , -0.0854797 , 
-9.63456 , 8.49716 , 1.76407 , -0.0766941 , -0.281098 , 0.372196 , 1.96822 , 1.44954 , -0.177976 , 0.198887 , -0.226197 , -1.43519 , -0.621423 , -0.166647 , 0.282978 , -0.335629 , -0.584799 , -0.135802 , -0.135439 , -0.0349821 , 
-9.75136 , 7.28883 , 0.147868 , -0.250314 , -1.67043 , -1.44867 , 0.60733 , 0.750136 , 0.541533 , -0.439771 , -0.971652 , -0.165953 , -0.466009 , -0.32995 , -0.161612 , 0.00663148 , -0.488845 , -0.410184 , -0.63149 , 0.0495315 , 
-10.2285 , 8.15974 , 1.88536 , -0.340479 , -0.896219 , 0.102736 , 1.15273 , 0.740727 , -0.575283 , -0.489391 , -0.802029 , -0.445358 , 0.00365199 , -0.490147 , -0.453845 , -0.242341 , 0.150748 , 0.0812948 , 0.00116364 , -0.448746 , 
-10.1601 , 7.25092 , 1.52445 , -0.313952 , -0.886218 , 0.336137 , 0.955475 , 0.232281 , -0.757789 , -0.0490271 , -0.0665513 , 0.52897 , 0.46197 , -0.399214 , -0.62832 , -0.0566244 , -0.0434 , -0.108889 , 0.0404495 , -0.329404 , 
-9.58627 , 6.81439 , 0.468148 , 0.184631 , -0.602732 , -0.472357 , 0.613413 , -0.355184 , -0.673585 , -0.968084 , 0.152089 , 0.461161 , 0.250138 , -0.00222694 , 0.366889 , 0.582223 , 0.0399815 , -0.132541 , 0.139349 , 0.367657 , 
-10.7738 , 6.57305 , 1.35616 , -0.00997245 , -0.806141 , 0.0102907 , -0.0620158 , 0.0437632 , -1.06976 , -1.31437 , 0.188773 , 0.207644 , -0.10477 , 0.18171 , 0.0273448 , 0.0119813 , 0.0221629 , -0.157622 , -0.0720324 , -0.489787 , 
-12.7754 , 6.78381 , 1.8362 , -1.88881 , -1.35294 , -1.82404 , -0.751433 , 0.313689 , 0.742985 , 0.0799578 , -0.219228 , -0.520371 , 0.558902 , -0.330338 , -0.781378 , 0.284593 , -0.0487437 , 0.00309606 , -0.15239 , -0.220698 , 
-11.0948 , 7.50432 , 2.88637 , 1.42768 , 0.66793 , 0.589379 , -0.237599 , -1.66769 , 0.495906 , 0.574686 , 0.361958 , 0.214991 , 0.325596 , 0.432734 , -0.300684 , -0.211948 , 0.0121488 , -0.304836 , -0.0948971 , -0.37006 , 
-11.5173 , 6.1744 , 1.57621 , 0.107338 , -1.66818 , -1.74422 , -1.13187 , -0.476592 , 0.179655 , -0.20739 , -0.221254 , -0.416165 , 1.05023 , 0.628875 , -0.181367 , -0.113233 , 0.614595 , 0.435092 , 0.349596 , -0.377848 , 
-11.4962 , 6.91993 , 1.51116 , -0.752597 , -0.188868 , -0.707435 , -0.259514 , -1.0581 , -0.826347 , 0.538935 , -0.489664 , -0.96274 , -0.40418 , -0.178353 , 0.365162 , -0.281721 , -0.0405965 , -0.110895 , -0.119354 , -0.219587 , 
